user_id,nb_visits,nb_purchase,amount_purchase,nb_products_seen,nb__distinct_products,nb_distinct_category0,nb_distinct_category1,nb_distinct_category2,nb_distinct_product_purchased,nb_distinct_category_purchased,nb_visits_last_month,nb_purchase_last_month,amount_purchase_last_month,nb_products_seen_last_month,nb__distinct_products_last_month,nb_distinct_category0_last_month,nb_distinct_category1_last_month,nb_distinct_category2_last_month,nb_distinct_product_purchased_last_month,nb_distinct_category_purchased_last_month,nb_associated_months,nb_days_last_activity,nb_days_last_purchase,nb_active_months,nb_active_purchase_months,nb_purchase_total,amount_purchase_total,no_activity_evaluation_period,amount_purchase_evaluation_period,no_purchase_evaluation_period
122893,94,53,957.0,91,88,10,31,31,52,9,92,53,957.0,91,88,10,31,31,52,9,1,22,22,2,1,53,957.0,1,0,1
136869,1,1,53.0,1,1,1,1,1,1,1,1,1,53.0,1,1,1,1,1,1,1,0,31,31,1,1,1,53.0,1,0,1
83566,2,2,145.0,2,2,2,2,2,2,2,2,2,145.0,2,2,2,2,2,2,2,0,31,31,1,1,2,145.0,1,0,1
44001,12,3,83.0,9,9,5,7,7,3,2,12,3,83.0,9,9,5,7,7,3,2,0,25,25,1,1,3,83.0,1,0,1
77946,1,1,55.0,1,1,1,1,1,1,1,1,1,55.0,1,1,1,1,1,1,1,0,31,31,1,1,1,55.0,1,0,1
49546,17,9,176.0,13,13,5,10,10,9,5,17,9,176.0,13,13,5,10,10,9,5,0,23,23,1,1,9,176.0,1,0,1
113604,4,2,43.0,3,3,3,3,3,2,2,4,2,43.0,3,3,3,3,3,2,2,0,30,30,1,1,2,43.0,1,0,1
50125,5,2,59.0,5,5,3,4,4,2,1,5,2,59.0,5,5,3,4,4,2,1,0,26,26,1,1,2,59.0,1,0,1
104965,12,2,143.0,10,10,5,6,6,2,1,12,2,143.0,10,10,5,6,6,2,1,0,1,10,1,1,2,143.0,1,0,1
144650,16,4,61.0,12,11,5,9,9,4,3,16,4,61.0,12,11,5,9,9,4,3,0,22,22,1,1,4,61.0,0,0,1
86555,3,2,77.0,3,3,3,3,3,2,2,3,2,77.0,3,3,3,3,3,2,2,0,24,29,1,1,2,77.0,1,0,1
18665,1,1,150.0,1,1,1,1,1,1,1,1,1,150.0,1,1,1,1,1,1,1,0,29,29,1,1,1,150.0,1,0,1
1946,3,1,69.0,3,3,2,3,3,1,1,3,1,69.0,3,3,2,3,3,1,1,0,20,28,1,1,1,69.0,1,0,1
123501,29,13,1530.0,28,27,8,17,17,13,7,29,13,1530.0,28,27,8,17,17,13,7,0,28,28,1,1,13,1530.0,1,0,1
122279,1,1,36.0,1,1,1,1,1,1,1,1,1,36.0,1,1,1,1,1,1,1,0,27,27,1,1,1,36.0,1,0,1
101319,2,1,37.0,2,2,2,2,2,1,1,2,1,37.0,2,2,2,2,2,1,1,0,13,27,1,1,1,37.0,1,0,1
128411,2,2,43.0,2,2,1,2,2,2,1,2,2,43.0,2,2,1,2,2,2,1,0,26,26,1,1,2,43.0,1,0,1
80144,3,1,36.0,3,2,2,2,2,1,1,3,1,36.0,3,2,2,2,2,1,1,0,25,25,1,1,1,36.0,0,0,1
43930,2,1,48.0,2,2,2,2,2,1,1,2,1,48.0,2,2,2,2,2,1,1,0,26,26,1,1,1,48.0,1,0,1
63223,2,1,50.0,2,1,1,1,1,1,1,2,1,50.0,2,1,1,1,1,1,1,0,26,26,1,1,1,50.0,1,0,1
129946,1,1,90.0,1,1,1,1,1,1,1,1,1,90.0,1,1,1,1,1,1,1,0,25,25,1,1,1,90.0,1,0,1
100990,6,3,116.0,6,6,3,3,3,3,2,6,3,116.0,6,6,3,3,3,3,2,0,25,25,1,1,3,116.0,0,1,0
112553,2,2,58.0,2,2,2,2,2,2,2,2,2,58.0,2,2,2,2,2,2,2,0,25,25,1,1,2,58.0,1,0,1
83619,1,1,90.0,1,1,1,1,1,1,1,1,1,90.0,1,1,1,1,1,1,1,0,24,24,1,1,1,90.0,1,0,1
44637,3,1,38.0,3,3,2,2,2,1,1,3,1,38.0,3,3,2,2,2,1,1,0,16,24,1,1,1,38.0,1,0,1
22909,4,1,39.0,4,3,2,3,3,1,1,4,1,39.0,4,3,2,3,3,1,1,0,24,24,1,1,1,39.0,1,0,1
88857,2,1,65.0,2,2,2,2,2,1,1,2,1,65.0,2,2,2,2,2,1,1,0,24,24,1,1,1,65.0,1,0,1
9018,22,1,70.0,15,15,5,12,12,1,1,22,1,70.0,15,15,5,12,12,1,1,0,17,23,1,1,1,70.0,1,0,1
116269,3,1,50.0,3,3,3,3,3,1,1,3,1,50.0,3,3,3,3,3,1,1,0,16,16,1,1,1,50.0,0,0,1
44396,1,1,84.0,1,1,1,1,1,1,1,1,1,84.0,1,1,1,1,1,1,1,0,22,22,1,1,1,84.0,1,0,1
26005,3,2,52.0,3,3,3,3,3,2,2,3,2,52.0,3,3,3,3,3,2,2,0,19,22,1,1,2,52.0,1,0,1
22589,3,2,46.0,3,3,3,3,3,2,2,3,2,46.0,3,3,3,3,3,2,2,0,22,22,1,1,2,46.0,1,0,1
121177,32,4,48.0,32,31,9,23,23,4,3,32,4,48.0,32,31,9,23,23,4,3,0,20,21,1,1,4,48.0,1,0,1
22363,9,3,80.0,9,8,3,6,6,3,3,9,3,80.0,9,8,3,6,6,3,3,0,16,21,1,1,3,80.0,0,0,1
121957,74,2,40.0,73,73,9,32,32,2,2,74,2,40.0,73,73,9,32,32,2,2,0,21,21,1,1,2,40.0,0,0,1
14108,2,2,36.0,2,2,2,2,2,2,2,2,2,36.0,2,2,2,2,2,2,2,0,19,19,1,1,2,36.0,0,0,1
149566,1,1,180.0,1,1,1,1,1,1,1,1,1,180.0,1,1,1,1,1,1,1,0,20,20,1,1,1,180.0,1,0,1
37089,4,2,339.0,4,3,3,3,3,2,2,4,2,339.0,4,3,3,3,3,2,2,0,20,20,1,1,2,339.0,1,0,1
23714,6,2,42.0,4,4,4,4,4,2,2,6,2,42.0,4,4,4,4,4,2,2,0,10,20,1,1,2,42.0,1,0,1
99665,2,2,37.0,2,2,2,2,2,2,2,2,2,37.0,2,2,2,2,2,2,2,0,20,20,1,1,2,37.0,1,0,1
19032,7,2,61.0,7,7,4,6,6,2,1,7,2,61.0,7,7,4,6,6,2,1,0,19,19,1,1,2,61.0,1,0,1
17415,7,3,70.0,6,5,4,5,5,3,3,7,3,70.0,6,5,4,5,5,3,3,0,10,10,1,1,3,70.0,1,0,1
65330,3,1,71.0,3,3,3,3,3,1,1,3,1,71.0,3,3,3,3,3,1,1,0,12,19,1,1,1,71.0,1,0,1
58663,1,1,39.0,1,1,1,1,1,1,1,1,1,39.0,1,1,1,1,1,1,1,0,18,18,1,1,1,39.0,1,0,1
38999,1,1,39.0,1,1,1,1,1,1,1,1,1,39.0,1,1,1,1,1,1,1,0,18,18,1,1,1,39.0,1,0,1
63944,2,1,43.0,1,1,1,1,1,1,1,2,1,43.0,1,1,1,1,1,1,1,0,15,18,1,1,1,43.0,1,0,1
72526,4,4,42.0,4,4,4,4,4,4,4,4,4,42.0,4,4,4,4,4,4,4,0,17,17,1,1,4,42.0,1,0,1
122836,2,2,54.0,2,2,1,2,2,2,1,2,2,54.0,2,2,1,2,2,2,1,0,16,16,1,1,2,54.0,1,0,1
142004,3,1,677.0,2,2,2,2,2,1,1,3,1,677.0,2,2,2,2,2,1,1,0,16,16,1,1,1,677.0,0,0,1
78263,1,1,36.0,1,1,1,1,1,1,1,1,1,36.0,1,1,1,1,1,1,1,0,16,16,1,1,1,36.0,1,0,1
30698,29,4,88.0,27,27,7,17,18,4,4,29,4,88.0,27,27,7,17,18,4,4,0,5,11,1,1,4,88.0,0,0,1
82685,3,3,93.0,3,3,2,3,3,3,2,3,3,93.0,3,3,2,3,3,3,2,0,15,15,1,1,3,93.0,1,0,1
108594,1,1,45.0,1,1,1,1,1,1,1,1,1,45.0,1,1,1,1,1,1,1,0,15,15,1,1,1,45.0,1,0,1
141658,26,4,113.0,19,19,8,14,14,4,3,26,4,113.0,19,19,8,14,14,4,3,0,3,3,1,1,4,113.0,0,1,0
127754,2,1,70.0,2,2,2,2,2,1,1,2,1,70.0,2,2,2,2,2,1,1,0,3,14,1,1,1,70.0,1,0,1
72237,11,2,42.0,10,9,5,8,8,2,2,11,2,42.0,10,9,5,8,8,2,2,0,14,14,1,1,2,42.0,1,0,1
93574,3,1,2004.0,2,2,2,2,2,1,1,3,1,2004.0,2,2,2,2,2,1,1,0,6,13,1,1,1,2004.0,1,0,1
77709,1,1,38.0,1,1,1,1,1,1,1,1,1,38.0,1,1,1,1,1,1,1,0,13,13,1,1,1,38.0,1,0,1
17853,58,18,583.0,47,45,9,24,24,18,5,58,18,583.0,47,45,9,24,24,18,5,0,1,1,1,1,18,583.0,0,102,0
100429,2,1,38.0,2,2,2,2,2,1,1,2,1,38.0,2,2,2,2,2,1,1,0,12,12,1,1,1,38.0,1,0,1
151515,16,2,205.0,13,13,6,12,12,2,2,16,2,205.0,13,13,6,12,12,2,2,0,8,8,1,1,2,205.0,0,0,1
111423,3,2,58.0,3,3,2,2,2,2,2,3,2,58.0,3,3,2,2,2,2,2,0,11,12,1,1,2,58.0,1,0,1
61270,1,1,45.0,1,1,1,1,1,1,1,1,1,45.0,1,1,1,1,1,1,1,0,11,11,1,1,1,45.0,1,0,1
112063,6,3,187.0,6,6,4,6,6,3,3,6,3,187.0,6,6,4,6,6,3,3,0,10,11,1,1,3,187.0,1,0,1
8115,4,2,42.0,3,3,1,3,3,2,1,4,2,42.0,3,3,1,3,3,2,1,0,10,10,1,1,2,42.0,1,0,1
144913,1,1,89.0,1,1,1,1,1,1,1,1,1,89.0,1,1,1,1,1,1,1,0,10,10,1,1,1,89.0,1,0,1
127994,6,2,75.0,5,5,3,5,5,2,2,6,2,75.0,5,5,3,5,5,2,2,0,7,10,1,1,2,75.0,1,0,1
92993,5,2,45.0,5,5,1,3,3,2,1,5,2,45.0,5,5,1,3,3,2,1,0,9,9,1,1,2,45.0,1,0,1
31340,17,6,176.0,13,13,6,10,10,6,4,17,6,176.0,13,13,6,10,10,6,4,0,1,5,1,1,6,176.0,0,1,0
151443,2,1,150.0,2,1,1,1,1,1,1,2,1,150.0,2,1,1,1,1,1,1,0,7,7,1,1,1,150.0,1,0,1
72891,1,1,50.0,1,1,1,1,1,1,1,1,1,50.0,1,1,1,1,1,1,1,0,7,7,1,1,1,50.0,1,0,1
133777,7,2,209.0,5,5,4,4,4,2,2,7,2,209.0,5,5,4,4,4,2,2,0,6,6,1,1,2,209.0,0,0,1
38282,1,1,190.0,1,1,1,1,1,1,1,1,1,190.0,1,1,1,1,1,1,1,0,5,5,1,1,1,190.0,0,0,1
31535,1,1,38.0,1,1,1,1,1,1,1,1,1,38.0,1,1,1,1,1,1,1,0,3,3,1,1,1,38.0,1,0,1
33853,1,1,48.0,1,1,1,1,1,1,1,1,1,48.0,1,1,1,1,1,1,1,0,3,3,1,1,1,48.0,1,0,1
4390,3,1,38.0,3,3,3,3,3,1,1,3,1,38.0,3,3,3,3,3,1,1,0,2,2,1,1,1,38.0,0,2,0
48842,2,1,59.0,2,1,1,1,1,1,1,2,1,59.0,2,1,1,1,1,1,1,0,2,2,1,1,1,59.0,1,0,1
888,1,1,36.0,1,1,1,1,1,1,1,1,1,36.0,1,1,1,1,1,1,1,0,2,2,1,1,1,36.0,0,0,1
103106,1,1,45.0,1,1,1,1,1,1,1,1,1,45.0,1,1,1,1,1,1,1,0,2,2,1,1,1,45.0,1,0,1
145529,2,1,42.0,2,2,2,2,2,1,1,2,1,42.0,2,2,2,2,2,1,1,0,1,1,1,1,1,42.0,1,0,1
59347,3,1,120.0,2,2,2,2,2,1,1,3,1,120.0,2,2,2,2,2,1,1,0,1,1,1,1,1,120.0,1,0,1
44632,1,1,110.0,1,1,1,1,1,1,1,1,1,110.0,1,1,1,1,1,1,1,0,1,1,1,1,1,110.0,1,0,1
71090,1,1,140.0,1,1,1,1,1,1,1,1,1,140.0,1,1,1,1,1,1,1,0,1,1,1,1,1,140.0,1,0,1
52660,3,1,38.0,3,3,2,3,3,1,1,3,1,38.0,3,3,2,3,3,1,1,0,1,1,1,1,1,38.0,0,1,0
1723,11,2,38.0,9,9,4,7,7,2,2,1,0,0.0,0,0,0,0,0,0,0,4,2,87,4,2,2,38.0,0,1,0
25247,562,10,271.0,324,279,11,65,65,10,6,82,3,156.0,48,40,8,21,21,3,3,4,1,3,5,5,13,584.0,0,0,1
30787,6,2,45.0,6,6,3,5,5,2,2,0,0,0.0,0,0,0,0,0,0,0,1,105,105,2,1,2,45.0,1,0,1
41746,25,1,45.0,22,21,6,16,16,1,1,0,0,0.0,0,0,0,0,0,0,0,1,99,109,2,2,2,135.0,1,0,1
140015,1,1,94.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,1,112,112,2,1,1,94.0,1,0,1
44616,48,3,56.0,32,31,8,20,20,3,2,17,1,10.0,8,8,4,6,6,1,1,4,7,15,4,4,9,118.0,0,4,0
12619,4,3,179.0,3,3,3,3,3,3,3,0,0,0.0,0,0,0,0,0,0,0,3,35,35,3,1,3,179.0,1,0,1
11611,243,7,45.0,192,190,11,57,57,7,3,93,5,23.0,68,67,10,30,30,5,3,4,2,7,5,3,10,94.0,0,4,0
94595,11,6,81.0,10,10,6,8,8,6,5,6,3,55.0,5,5,4,5,5,3,3,4,1,1,4,3,9,128.0,1,0,1
83197,14,1,50.0,12,12,5,10,10,1,1,0,0,0.0,0,0,0,0,0,0,0,3,35,35,4,1,1,50.0,1,0,1
43415,10,1,129.0,10,10,5,8,8,1,1,0,0,0.0,0,0,0,0,0,0,0,3,59,80,3,1,1,129.0,1,0,1
41097,7,3,41.0,6,6,2,4,4,3,1,5,2,26.0,4,4,1,3,3,2,1,4,9,9,4,2,3,41.0,1,0,1
25545,15,1,135.0,14,14,5,10,10,1,1,0,0,0.0,0,0,0,0,0,0,0,3,37,66,4,1,1,135.0,1,0,1
70901,25,1,39.0,17,17,7,14,14,1,1,0,0,0.0,0,0,0,0,0,0,0,1,102,102,2,1,1,39.0,1,0,1
149821,31,1,39.0,22,22,7,16,16,1,1,0,0,0.0,0,0,0,0,0,0,0,3,34,103,4,2,2,49.0,0,0,1
136322,2,2,93.0,2,2,2,2,2,2,2,0,0,0.0,0,0,0,0,0,0,0,2,77,77,2,1,2,93.0,1,0,1
44810,14,1,62.0,10,10,6,10,10,1,1,2,0,0.0,1,1,1,1,1,0,0,4,29,44,4,2,2,72.0,0,0,1
36367,23,1,58.0,21,19,7,13,13,1,1,6,1,58.0,6,6,3,4,4,1,1,4,25,25,5,1,1,58.0,1,0,1
137651,2,1,80.0,2,2,1,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,3,47,50,2,1,1,80.0,1,0,1
14504,2,1,50.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,1,95,115,2,2,2,164.0,1,0,1
95464,1,1,201.0,1,1,1,1,1,1,1,1,1,201.0,1,1,1,1,1,1,1,4,6,6,2,1,1,201.0,1,0,1
60325,30,4,83.0,26,23,9,17,17,4,3,2,0,0.0,1,1,1,1,1,0,0,4,1,38,5,3,4,83.0,0,1,0
121805,4,1,98.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,1,100,100,2,1,1,98.0,1,0,1
51311,23,6,81.0,20,19,6,16,16,5,4,0,0,0.0,0,0,0,0,0,0,0,1,93,100,2,2,26,772.0,1,0,1
29556,14,2,79.0,10,9,4,9,9,2,2,0,0,0.0,0,0,0,0,0,0,0,3,55,91,4,2,2,79.0,1,0,1
135177,161,2,54.0,83,80,9,33,33,2,2,19,0,0.0,10,9,7,9,9,0,0,4,1,42,5,1,2,54.0,0,0,1
122885,17,1,89.0,16,12,6,10,10,1,1,0,0,0.0,0,0,0,0,0,0,0,2,54,119,3,1,1,89.0,1,0,1
80822,53,8,234.0,40,38,10,26,26,7,7,30,7,105.0,21,19,8,16,16,6,6,3,2,2,3,2,8,234.0,0,0,1
137330,64,4,72.0,52,48,9,25,25,4,3,10,0,0.0,6,6,4,5,5,0,0,3,9,107,4,1,4,72.0,0,0,1
128811,2,1,99.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,2,55,122,2,1,1,99.0,1,0,1
111276,3,2,48.0,3,3,1,3,3,2,1,1,0,0.0,1,1,1,1,1,0,0,3,2,121,2,1,2,48.0,1,0,1
125666,2,1,90.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,93,121,1,1,1,90.0,1,0,1
43404,6,2,97.0,4,3,3,3,3,2,2,0,0,0.0,0,0,0,0,0,0,0,2,36,66,3,1,2,97.0,1,0,1
25661,1,1,54.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,121,121,1,1,1,54.0,1,0,1
114005,6,1,69.0,3,3,3,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,0,105,114,1,1,1,69.0,1,0,1
35606,9,5,384.0,9,9,6,9,9,5,4,5,1,24.0,5,5,3,5,5,1,1,3,27,27,3,3,5,384.0,1,0,1
49607,6,1,45.0,6,5,3,5,5,1,1,0,0,0.0,0,0,0,0,0,0,0,0,119,120,1,1,1,45.0,1,0,1
12186,64,3,117.0,49,47,9,20,20,3,2,3,0,0.0,1,1,1,1,1,0,0,3,9,90,3,2,3,117.0,0,6,0
45486,9,3,36.0,6,6,3,4,4,3,2,0,0,0.0,0,0,0,0,0,0,0,2,38,38,3,3,3,36.0,0,0,1
98248,1,1,55.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,119,119,1,1,1,55.0,0,0,1
51282,20,2,38.0,20,20,8,17,17,2,2,0,0,0.0,0,0,0,0,0,0,0,2,52,118,2,1,2,38.0,1,0,1
131662,44,13,252.0,37,32,9,21,21,13,5,9,3,73.0,6,6,5,6,6,3,3,3,9,27,4,4,13,252.0,0,12,0
112452,27,2,257.0,26,25,8,18,18,2,1,9,1,4.0,9,9,6,8,8,1,1,3,1,7,4,2,2,257.0,0,0,1
115625,1,1,58.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,118,118,1,1,1,58.0,1,0,1
68325,4,2,46.0,4,4,2,3,3,2,1,0,0,0.0,0,0,0,0,0,0,0,0,105,117,1,1,2,46.0,1,0,1
66697,6,1,180.0,5,5,3,5,5,1,1,0,0,0.0,0,0,0,0,0,0,0,0,100,106,1,1,1,180.0,1,0,1
36773,21,4,56.0,17,17,7,14,14,4,3,4,0,0.0,3,3,3,3,3,0,0,3,7,70,3,1,4,56.0,0,0,1
101511,10,1,70.0,9,9,4,6,6,1,1,0,0,0.0,0,0,0,0,0,0,0,0,113,116,1,1,1,70.0,1,0,1
48308,59,4,84.0,54,52,10,31,31,4,2,0,0,0.0,0,0,0,0,0,0,0,1,88,104,2,1,4,84.0,0,0,1
102455,7,5,67.0,7,6,4,5,5,5,3,0,0,0.0,0,0,0,0,0,0,0,1,85,115,2,1,5,67.0,1,0,1
87515,1,1,55.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,115,115,1,1,1,55.0,1,0,1
96121,55,4,110.0,12,10,4,8,8,4,3,0,0,0.0,0,0,0,0,0,0,0,1,92,114,2,1,4,110.0,1,0,1
143431,35,2,205.0,35,35,9,20,20,2,2,0,0,0.0,0,0,0,0,0,0,0,1,75,75,2,2,2,205.0,1,0,1
11429,8,1,280.0,7,6,4,6,6,1,1,0,0,0.0,0,0,0,0,0,0,0,1,81,97,2,1,1,280.0,1,0,1
73696,37,3,163.0,28,28,7,19,19,3,3,1,1,5.0,1,1,1,1,1,1,1,3,9,9,4,3,3,163.0,0,1,0
29175,68,6,56.0,45,40,8,26,26,6,2,5,0,0.0,1,1,1,1,1,0,0,3,13,54,4,2,6,56.0,0,0,1
142239,22,2,78.0,17,17,5,12,12,2,1,0,0,0.0,0,0,0,0,0,0,0,1,76,76,2,2,2,78.0,0,0,1
135001,9,1,97.0,7,7,6,7,7,1,1,0,0,0.0,0,0,0,0,0,0,0,0,101,107,1,1,1,97.0,1,0,1
67996,50,2,86.0,48,46,11,27,27,2,2,0,0,0.0,0,0,0,0,0,0,0,1,88,104,2,1,2,86.0,0,1,0
42196,6,2,40.0,3,3,2,2,2,2,1,2,0,0.0,0,0,0,0,0,0,0,3,25,112,3,1,2,40.0,0,3,0
75481,41,5,275.0,34,34,9,15,15,5,4,24,4,252.0,19,19,7,12,12,4,3,3,11,11,3,2,5,275.0,0,1,0
84844,10,3,74.0,10,10,4,6,6,3,1,0,0,0.0,0,0,0,0,0,0,0,2,38,57,2,2,3,74.0,1,0,1
3522,5,2,200.0,4,4,3,4,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,109,109,1,1,2,200.0,0,1,0
37237,13,1,36.0,10,9,5,9,9,1,1,1,0,0.0,0,0,0,0,0,0,0,3,31,111,2,1,1,36.0,1,0,1
108939,53,2,54.0,34,34,9,20,20,2,2,16,0,0.0,13,13,6,10,10,0,0,3,15,55,4,2,2,54.0,0,2,0
49690,16,4,82.0,12,12,4,10,10,4,1,12,3,58.0,9,9,4,9,9,3,1,3,8,13,3,2,4,82.0,1,0,1
6815,22,3,55.0,21,20,5,11,11,3,2,0,0,0.0,0,0,0,0,0,0,0,1,87,93,2,1,3,55.0,1,0,1
100168,45,3,86.0,35,32,8,22,22,3,3,0,0,0.0,0,0,0,0,0,0,0,1,70,84,2,2,3,86.0,1,0,1
11214,5,2,50.0,4,4,3,4,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,103,105,1,1,2,50.0,1,0,1
48306,4,1,59.0,4,4,3,4,4,1,1,0,0,0.0,0,0,0,0,0,0,0,0,102,109,1,1,1,59.0,1,0,1
137088,61,1,45.0,29,29,9,17,17,1,1,3,0,0.0,1,1,1,1,1,0,0,3,27,54,4,1,1,45.0,1,0,1
100419,11,1,160.0,4,4,3,3,3,1,1,1,1,160.0,1,1,1,1,1,1,1,3,9,9,3,1,1,160.0,1,0,1
88418,21,9,159.0,19,17,7,12,12,9,4,1,0,0.0,1,1,1,1,1,0,0,3,24,65,3,2,9,159.0,0,1,0
48089,3,1,56.0,3,3,1,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,0,107,108,1,1,1,56.0,1,0,1
133994,2,2,49.0,2,2,1,2,2,2,1,0,0,0.0,0,0,0,0,0,0,0,0,107,107,1,1,2,49.0,1,0,1
20425,1,1,39.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,107,107,1,1,1,39.0,1,0,1
55677,4,1,45.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,107,107,1,1,1,45.0,1,0,1
36723,8,3,65.0,8,8,3,5,5,3,2,2,2,65.0,2,2,2,2,2,2,2,3,29,29,4,2,3,65.0,1,0,1
87370,5,1,39.0,4,3,3,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,0,99,107,1,1,1,39.0,1,0,1
78206,7,2,43.0,6,6,3,5,5,2,2,0,0,0.0,0,0,0,0,0,0,0,1,68,68,2,1,2,43.0,1,0,1
143897,1,1,50.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,106,106,1,1,1,50.0,1,0,1
136385,14,12,287.0,13,12,8,10,10,11,7,3,2,20.0,3,3,2,2,2,2,1,3,25,25,2,2,12,287.0,1,0,1
15889,21,12,763.0,19,19,7,13,13,12,5,15,10,299.0,15,15,7,11,11,10,5,3,11,11,3,3,12,763.0,0,2,0
25093,34,18,886.0,27,24,8,15,15,17,8,0,0,0.0,0,0,0,0,0,0,0,2,41,41,3,3,18,886.0,1,0,1
99874,10,1,38.0,8,8,4,7,7,1,1,0,0,0.0,0,0,0,0,0,0,0,1,86,86,2,1,1,38.0,1,0,1
143873,15,1,129.0,10,9,5,7,7,1,1,0,0,0.0,0,0,0,0,0,0,0,1,86,92,2,1,1,129.0,1,0,1
139637,6,3,272.0,3,3,2,3,3,3,2,0,0,0.0,0,0,0,0,0,0,0,2,41,41,3,2,3,272.0,1,0,1
32337,201,3,87.0,166,165,10,49,49,3,2,85,1,25.0,71,71,10,27,27,1,1,3,2,7,3,2,3,87.0,0,0,1
128591,6,2,65.0,5,3,3,3,3,2,2,0,0,0.0,0,0,0,0,0,0,0,0,102,102,1,1,2,65.0,1,0,1
14974,9,2,107.0,8,7,3,5,5,2,2,0,0,0.0,0,0,0,0,0,0,0,0,103,103,1,1,2,107.0,0,0,1
14438,14,3,52.0,14,13,6,12,12,3,3,9,1,2.0,9,8,6,8,8,1,1,3,7,7,2,2,3,52.0,0,1,0
3580,6,5,72.0,6,6,4,6,6,5,4,5,4,57.0,5,5,3,5,5,4,3,3,1,1,2,2,5,72.0,0,0,1
120963,4,1,94.0,4,3,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,97,99,1,1,1,94.0,1,0,1
22125,9,1,444.0,5,5,4,4,4,1,1,0,0,0.0,0,0,0,0,0,0,0,1,88,102,2,1,1,444.0,1,0,1
42424,111,7,281.0,75,71,8,34,34,7,4,26,1,10.0,18,17,5,14,14,1,1,3,1,27,4,4,7,281.0,0,2,0
147161,35,2,40.0,28,27,6,16,16,2,1,29,2,40.0,23,22,5,13,13,2,1,3,17,17,2,1,2,40.0,1,0,1
59155,31,11,230.0,25,25,8,15,15,11,5,16,3,88.0,12,12,5,10,10,3,3,3,1,1,2,2,11,230.0,0,2,0
138003,6,1,42.0,6,6,5,6,6,1,1,4,0,0.0,4,4,4,4,4,0,0,3,22,100,2,1,1,42.0,1,0,1
43700,2,2,66.0,2,2,2,2,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,100,100,1,1,2,66.0,1,0,1
5457,5,4,52.0,5,5,3,4,4,4,3,0,0,0.0,0,0,0,0,0,0,0,0,100,100,1,1,4,52.0,0,0,1
30702,13,3,48.0,8,8,3,6,6,3,2,0,0,0.0,0,0,0,0,0,0,0,2,32,32,3,2,3,48.0,0,0,1
120434,2,2,48.0,2,2,2,2,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,99,99,1,1,2,48.0,1,0,1
2475,1,1,69.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,98,98,1,1,1,69.0,1,0,1
134966,99,2,90.0,49,48,8,21,21,2,2,8,0,0.0,6,6,3,6,6,0,0,3,12,85,4,1,2,90.0,0,0,1
12555,14,2,55.0,9,9,5,8,8,2,2,0,0,0.0,0,0,0,0,0,0,0,1,80,90,2,2,2,55.0,1,0,1
84123,19,9,515.0,19,19,6,14,14,9,4,0,0,0.0,0,0,0,0,0,0,0,1,81,81,2,2,9,515.0,1,0,1
78061,6,2,129.0,6,6,4,6,6,2,2,0,0,0.0,0,0,0,0,0,0,0,0,93,93,1,1,2,129.0,1,0,1
139159,33,1,59.0,28,26,8,17,17,1,1,0,0,0.0,0,0,0,0,0,0,0,1,85,85,2,1,1,59.0,1,0,1
149650,3,1,55.0,3,3,3,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,0,97,97,1,1,1,55.0,1,0,1
140224,2,1,170.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,96,96,1,1,1,170.0,1,0,1
142244,2,1,89.0,2,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,96,96,1,1,1,89.0,0,1,0
139272,46,8,102.0,43,39,10,21,21,8,4,2,0,0.0,2,2,2,2,2,0,0,3,27,34,4,3,8,102.0,0,2,0
6999,1,1,170.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,95,95,1,1,1,170.0,1,0,1
